BASE_YEAR,PLAYER_NO,PLAYER_NM,PLAYER_GRAD_NM,PRACE_TME_CO,PRACE_DE_CO,N1R_NCNT,N1R_VICTRY_RT,N2R_NCNT,YUNDAE_RT,N3R_NCNT,THREE_YUNDAE_RT,N4R_NCNT,N5R_NCNT,N6R_NCNT,N7R_NCNT,N8R_NCNT,N9R_NCNT,DSQLFC_CO,FELOFF_ABANDN_VALUE,DEFECT_ABANDN_VALUE,PN_AFLTION_NM,PRECDNG_N1CK_NCNT,OVRTK_N1CK_NCNT,EXCD_N1CK_NCNT,DEFNS_N1CK_NCNT,WARN_NCNT,ATENT_NCNT,EVL_SCORE,GEAR_MULTIP_VALUE,TOT_RANK_CO
"2010","20010030","오정석","B2","12","36","3","8","6","25","2","31","9","7","4","5","0","0","0","0","0","8/1",,,,,,,,,
"2010","20010043","조영근","B1","19","59","6","10","11","29","18","59","12","4","4","3","0","0","0","1","0","8/1",,,,,,,,,
"2010","20010046","함창선","A3","18","50","15","30","8","46","1","48","3","4","8","9","0","0","2","0","0","8/1",,,,,,,,,
"2010","20010047","홍석한","S2","12","31","10","32","9","61","3","71","3","2","1","1","0","0","2","0","0","8/1",,,,,,,,,
"2010","20010048","홍석헌","B1","17","53","9","17","10","36","9","53","12","4","7","1","0","0","0","1","0","8/1",,,,,,,,,
"2010","20010050","백승준","B1","17","52","7","13","5","23","5","33","1","7","16","8","0","0","1","2","0","8/1",,,,,,,,,
"2010","20020001","감병삼","A3","17","51","12","24","6","35","3","41","10","2","7","11","0","0","0","0","0","9/3",,,,,,,,,
"2010","20020005","권영민","A2","19","57","8","14","9","30","11","49","9","11","7","1","0","0","1","0","0","9/1",,,,,,,,,
"2010","20020006","권용재","B1","18","53","4","8","7","21","8","36","10","6","8","9","0","0","0","1","0","9/2",,,,,,,,,
"2010","20020008","김동환","A3","18","53","0","0","8","15","8","30","13","18","4","2","0","0","0","0","0","9/2",,,,,,,,,
"2010","20020014","김재환","A1","18","53","17","32","11","53","8","68","5","4","3","5","0","0","0","0","0","9/2",,,,,,,,,
"2010","20020015","김정우","B1","18","52","8","15","12","38","7","52","11","5","5","3","0","0","0","1","0","9/3",,,,,,,,,
"2010","20020016","김치범","SS","15","39","21","54","8","74","2","79","2","0","1","3","0","0","2","0","0","9/1",,,,,,,,,
"2010","20020017","김환진","A3","17","52","7","13","5","23","5","33","10","8","11","5","0","0","1","0","0","9/1",,,,,,,,,
"2010","20020018","김서준","B1","17","50","14","28","7","42","3","48","6","2","6","12","0","0","0","0","0","9/3",,,,,,,,,
"2010","20020020","박경덕","A3","12","36","10","28","9","53","3","61","3","3","4","3","0","0","1","1","0","9/4",,,,,,,,,
"2010","20020022","박덕인","A3","14","42","6","14","4","24","8","43","5","7","3","7","0","0","0","2","0","9/4",,,,,,,,,
"2010","20020030","윤성준","B1","16","48","12","25","7","40","2","44","3","6","5","13","0","0","0","0","0","9/3",,,,,,,,,
"2010","20020034","이승주","A3","18","51","9","18","9","35","5","45","8","8","5","7","0","0","0","0","0","9/2",,,,,,,,,
"2010","20020035","이응주","S3","18","54","13","24","5","33","10","52","7","9","6","3","0","0","1","0","0","9/3",,,,,,,,,
"2010","20020037","이형재","B3","18","55","2","4","3","9","5","18","5","13","12","13","0","0","0","2","0","9/2",,,,,,,,,
"2010","20020038","임근태","B1","19","56","6","11","4","18","11","38","11","5","11","8","0","0","0","0","0","9/3",,,,,,,,,
"2010","20020039","전  호","B2","19","60","5","8","10","25","16","52","13","5","3","8","0","0","0","0","0","9/2",,,,,,,,,
"2010","20020040","정찬영","A2","18","54","2","4","10","22","11","43","8","8","10","5","0","0","0","0","0","9/1",,,,,,,,,
"2010","20020041","정춘호","A1","19","58","14","24","12","45","9","60","5","4","7","7","0","0","0","0","0","9/1",,,,,,,,,
"2010","20020042","정해권","A2","18","54","10","19","6","30","8","44","5","7","10","8","0","0","0","0","0","9/4",,,,,,,,,
"2010","20020044","조창인","A3","16","47","5","11","2","15","9","34","14","6","7","3","0","0","0","1","0","9/1",,,,,,,,,
"2010","20020045","지종오","B1","18","56","5","9","6","20","5","29","11","8","11","10","0","0","0","0","0","9/4",,,,,,,,,
"2010","20020047","진익남","B1","14","41","7","17","8","37","12","66","5","4","2","2","0","0","1","0","0","9/2",,,,,,,,,
"2010","20020049","최봉기","A1","19","59","17","29","11","47","11","66","3","4","5","8","0","0","0","0","0","9/1",,,,,,,,,
"2010","20020055","한기봉","B1","19","59","5","8","9","24","5","32","9","7","9","14","0","0","0","1","0","9/3",,,,,,,,,
"2010","20020056","한은철","B3","17","52","1","2","11","23","9","40","10","12","6","3","0","0","0","0","0","9/1",,,,,,,,,
"2010","20020057","허  남","B2","17","50","5","10","8","26","7","40","5","10","6","5","0","0","3","1","0","9/2",,,,,,,,,
"2010","20020058","황종대","A2","18","56","11","20","6","30","7","43","8","9","9","5","0","0","0","1","0","9/1",,,,,,,,,
"2010","20030002","권우주","A3","18","52","17","33","5","42","2","46","5","5","11","5","0","0","1","1","0","10/1",,,,,,,,,
"2010","20030003","김경갑","A3","16","49","5","10","7","24","6","37","5","10","8","8","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030004","김경진","B1","17","49","11","22","3","29","5","39","4","6","3","17","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030005","김광석","A2","17","51","10","20","14","47","3","53","7","5","6","5","0","0","0","1","0","10/1",,,,,,,,,
"2010","20030006","박인찬","S3","18","54","16","30","6","41","8","56","9","3","6","6","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030007","박일호","S1","16","46","18","39","12","65","8","83","4","1","1","1","0","0","1","0","0","10/1",,,,,,,,,
"2010","20030008","박정욱","B1","18","53","14","26","8","42","3","47","10","6","4","6","0","0","1","1","0","10/1",,,,,,,,,
"2010","20030010","신익희","A3","18","54","11","20","14","46","10","65","10","6","1","2","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030011","양승용","A1","19","58","12","21","12","41","13","64","9","4","3","4","0","0","0","1","0","10/1",,,,,,,,,
"2010","20030012","유현근","A2","19","59","11","19","15","44","4","51","9","9","5","6","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030014","이성광","S3","18","54","3","6","9","22","12","44","9","12","5","4","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030015","이제인","A2","16","45","3","7","10","29","12","56","5","8","4","2","0","0","0","1","0","10/1",,,,,,,,,
"2010","20030016","이창재","A1","19","57","18","32","13","54","7","67","7","3","2","7","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030017","장용진","A1","19","55","4","7","8","22","9","38","13","9","5","6","0","0","0","1","0","10/1",,,,,,,,,
"2010","20030020","진성균","S2","17","51","4","8","12","31","10","51","10","7","6","2","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030022","최중근","A1","18","54","12","22","15","50","12","72","4","4","3","3","0","0","1","0","0","10/1",,,,,,,,,
"2010","20030023","한정훈","A3","0","0","0","16","0","24","0","40","0","0","0","0","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030024","함동주","A1","16","48","7","15","15","46","9","65","4","4","2","6","0","0","1","0","0","10/1",,,,,,,,,
"2010","20030025","홍준민","A3","17","51","13","25","9","43","2","47","2","3","8","14","0","0","0","0","0","10/1",,,,,,,,,
"2010","20030026","강성배","A2","17","45","12","27","8","44","8","62","5","5","1","1","0","0","4","2","0","10/2",,,,,,,,,
"2010","20030027","강양한","A3","15","44","11","25","8","43","4","52","8","7","3","3","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030029","권문석","A1","17","53","12","23","11","43","4","51","9","7","6","3","0","0","0","1","0","10/2",,,,,,,,,
"2010","20030031","김경록","B1","17","51","6","12","15","41","6","53","11","5","3","4","0","0","1","1","0","10/2",,,,,,,,,
"2010","20030033","김계현","S2","18","54","14","26","10","44","4","52","9","6","2","7","0","0","1","2","0","10/2",,,,,,,,,
"2010","20030034","김광록","A3","19","57","1","2","9","18","5","26","13","14","9","5","0","0","0","1","0","10/2",,,,,,,,,
"2010","20030036","김명중","A3","17","51","7","14","11","35","9","53","7","7","5","5","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030040","김일권","A2","19","56","9","16","16","45","8","59","6","9","6","1","0","0","1","0","0","10/2",,,,,,,,,
"2010","20030045","김종훈","A2","15","44","4","9","10","32","8","50","6","4","4","6","0","0","0","1","1","10/2",,,,,,,,,
"2010","20030046","김준호","A3","19","58","25","43","5","52","7","64","4","6","5","5","0","0","1","1","0","10/2",,,,,,,,,
"2010","20030048","김태호","B1","19","59","6","10","2","14","13","36","8","7","16","5","0","0","1","1","1","10/2",,,,,,,,,
"2010","20030050","남정일","B3","17","47","1","2","1","4","4","13","11","13","7","9","0","0","2","0","0","10/2",,,,,,,,,
"2010","20030051","류군희","S3","14","41","14","34","5","46","7","63","6","6","0","0","0","0","2","1","0","10/2",,,,,,,,,
"2010","20030052","박정식","A2","18","53","5","9","5","19","16","49","11","5","5","6","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030059","유진용","B2","19","59","6","10","12","31","12","51","8","8","9","4","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030060","이경수","A2","19","57","7","12","5","21","12","42","7","11","8","7","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030062","이은우","A3","18","53","10","19","4","26","5","36","15","6","8","5","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030064","이호환","B1","19","57","13","23","12","44","7","56","9","7","6","3","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030066","장남혁","A3","19","57","1","2","7","14","9","30","12","12","4","12","0","0","0","0","0","10/2",,,,,,,,,
"2010","20030068","정주상","B2","18","52","3","6","6","17","10","37","8","9","4","11","0","0","1","1","0","10/2",,,,,,,,,
"2010","20030069","정진호","A2","19","59","6","10","6","20","10","37","9","11","9","8","0","0","0","0","0","10/2",,,,,,,,,
"2010","20050048","이창운","B2","17","51","5","10","8","25","11","47","10","6","5","6","0","0","0","0","0","12/48",,,,,,,,,
"2010","20050049","이홍주","S1","17","51","12","24","14","51","4","59","2","4","5","8","0","0","2","0","0","12/49",,,,,,,,,
"2010","20050050","이효석","A1","16","49","12","24","5","35","5","45","8","7","3","9","0","0","0","0","0","12/50",,,,,,,,,
"2010","20050051","임지춘","B3","7","21","3","14","2","24","1","29","5","2","1","7","0","0","0","0","0","12/51",,,,,,,,,
"2010","20050052","장동민","B2","19","56","9","16","9","32","2","36","4","9","7","14","0","0","1","1","0","12/52",,,,,,,,,
"2010","20050055","정성훈","B2","19","57","6","11","5","19","7","32","12","12","7","8","0","0","0","0","0","12/55",,,,,,,,,
"2010","20050056","정진욱","A1","18","54","19","35","11","56","4","63","8","3","4","3","0","0","2","0","0","12/56",,,,,,,,,
"2010","20050060","차봉수","S2","17","47","11","23","13","51","9","70","4","4","2","2","0","0","2","0","0","12/60",,,,,,,,,
"2010","20050061","채평주","B3","17","48","4","8","6","21","9","40","5","5","9","8","0","0","1","2","0","12/61",,,,,,,,,
"2010","20050062","최성국","A1","16","46","16","35","6","48","6","61","4","5","4","3","0","0","2","0","0","12/62",,,,,,,,,
"2010","20050063","최영준","B1","19","57","14","25","7","37","7","49","5","7","13","4","0","0","0","0","0","12/63",,,,,,,,,
"2010","20050064","최원재","A2","15","45","6","13","5","24","5","36","4","5","9","11","0","0","0","0","0","12/64",,,,,,,,,
"2010","20050065","최지윤","A1","18","53","3","6","7","19","7","32","9","14","7","6","0","0","0","0","0","12/65",,,,,,,,,
"2010","20050066","최해용","S2","17","49","3","6","11","29","11","51","8","7","7","1","0","0","1","0","0","12/66",,,,,,,,,
"2010","20050067","하성식","B3","18","52","2","4","2","8","8","23","7","14","5","13","0","0","0","1","0","12/67",,,,,,,,,
"2010","20050068","한상진","S2","16","45","15","33","6","47","5","58","4","4","4","5","0","0","2","0","0","12/68",,,,,,,,,
"2010","20060001","강성민","A3","19","57","7","12","4","19","8","33","7","5","14","12","0","0","0","0","0","13/3",,,,,,,,,
"2010","20060002","곽충원","A1","16","47","8","17","14","47","5","57","5","7","4","4","0","0","0","0","0","13/3",,,,,,,,,
"2010","20060003","김동관","S1","15","44","8","18","12","45","4","55","9","4","3","3","0","0","1","1","0","13/3",,,,,,,,,
"2010","20060004","김상근","A2","16","47","10","21","10","43","3","49","3","4","9","7","0","0","0","1","0","13/3",,,,,,,,,
"2010","20060005","김상인","A2","18","56","11","20","10","38","11","57","9","2","7","6","0","0","0","0","0","13/2",,,,,,,,,
"2010","20060006","김원진","S3","20","57","21","37","6","47","7","60","2","8","6","6","0","0","1","0","0","13/1",,,,,,,,,
"2010","20060007","김원호","A1","18","52","13","25","7","38","7","52","5","6","8","5","0","0","0","1","0","13/2",,,,,,,,,
"2010","20060009","김정훈","A2","17","52","8","15","9","33","6","44","5","12","8","4","0","0","0","0","0","13/2",,,,,,,,,
"2010","20060010","김주상","S2","18","52","6","12","13","37","10","56","9","9","4","0","0","0","0","1","0","13/1",,,,,,,,,
"2010","20060011","노태경","SS","18","54","49","91","3","96","0","96","1","0","0","1","0","0","0","0","0","13/1",,,,,,,,,
"2010","20060012","노택훤","A1","19","57","13","23","11","42","11","61","7","10","2","2","0","0","1","0","0","13/2",,,,,,,,,
"2010","20060013","문희덕","S1","18","54","7","13","15","41","13","65","6","8","4","0","0","0","1","0","0","13/1",,,,,,,,,
"2010","20060014","박병하","SS","17","50","35","70","9","88","3","94","1","1","1","0","0","0","0","0","0","13/1",,,,,,,,,
"2010","20060015","박성근","S1","18","53","4","8","15","36","10","55","10","1","7","6","0","0","0","0","0","13/2",,,,,,,,,
"2010","20060016","박성호","S2","16","47","2","4","9","23","6","36","11","6","10","3","0","0","0","0","0","13/1",,,,,,,,,
"2010","20060017","박유찬","A3","19","56","11","20","2","23","12","45","13","9","5","3","0","0","1","1","0","13/2",,,,,,,,,
"2010","20060018","박종열","A3","19","56","16","29","17","59","3","64","4","3","2","10","0","0","0","1","0","13/3",,,,,,,,,
"2010","20060019","박효진","A2","16","48","9","19","8","35","10","56","5","5","5","4","0","0","1","1","0","13/3",,,,,,,,,
"2010","20060021","손진철","S2","16","47","11","23","5","34","6","47","8","2","10","5","0","0","0","0","0","13/2",,,,,,,,,
"2010","20060022","송경방","SS","14","42","36","86","3","93","2","98","1","0","0","0","0","0","0","0","0","13/1",,,,,,,,,
"2010","20060023","오대환","A2","19","57","9","16","8","30","7","42","10","3","12","8","0","0","0","0","0","13/2",,,,,,,,,
"2010","20060024","윤필준","A2","18","51","13","25","8","41","12","65","4","3","6","2","0","0","1","2","0","13/2",,,,,,,,,
"2010","20060025","이규백","A1","17","51","3","6","6","18","9","35","6","14","9","4","0","0","0","0","0","13/3",,,,,,,,,
"2010","20060026","이동근","A1","17","51","16","31","5","41","3","47","7","7","9","2","0","0","1","1","0","13/1",,,,,,,,,
"2010","20060027","이용희","SS","17","54","22","41","12","63","10","81","4","2","3","1","0","0","0","0","0","13/1",,,,,,,,,
"2010","20060028","이우정","B1","19","59","3","5","6","15","8","29","14","16","7","5","0","0","0","0","0","13/3",,,,,,,,,
"2010","20060029","이승현","A2","17","50","8","16","9","34","7","48","6","7","6","6","0","0","0","1","0","13/2",,,,,,,,,
"2010","20060030","임규태","A2","19","58","5","9","8","22","6","33","12","12","12","3","0","0","0","0","0","13/2",,,,,,,,,
"2010","20060031","임영완","A1","5","15","6","40","1","47","6","87","0","1","0","1","0","0","0","0","0","13/3",,,,,,,,,
"2010","20060032","전장윤","A3","18","52","8","15","14","42","6","54","7","5","6","3","0","0","2","1","0","13/3",,,,,,,,,
"2010","20060033","조봉희","A3","18","54","3","6","12","28","8","43","8","8","5","10","0","0","0","0","0","13/3",,,,,,,,,
"2010","20060034","최순영","SS","16","49","33","67","7","82","7","96","0","1","0","1","0","0","0","0","0","13/1",,,,,,,,,
"2010","20060035","하수용","A1","18","58","8","14","18","45","12","66","8","6","1","5","0","0","0","0","0","13/3",,,,,,,,,
"2010","20060036","황선모","A2","17","52","6","12","11","33","10","52","4","8","5","8","0","0","0","0","0","13/2",,,,,,,,,
"2010","20070001","고재준","A2","17","49","14","29","8","45","4","53","6","3","7","6","0","0","1","0","0","14/1",,,,,,,,,
"2010","20070002","고종인","A1","17","49","4","8","9","27","3","33","10","9","9","3","0","0","1","1","0","14/1",,,,,,,,,
"2010","20070003","김명래","A1","17","50","10","20","4","28","4","36","6","6","13","7","0","0","0","0","0","14/1",,,,,,,,,
"2010","20070004","김문용","A1","18","54","9","17","4","24","6","35","10","7","8","9","0","0","0","1","0","14/1",,,,,,,,,
"2010","20070005","김석호","S2","17","49","11","22","7","37","6","49","4","5","9","5","0","0","1","1","0","14/1",,,,,,,,,
"2010","20070006","김우현","S1","17","51","10","20","16","51","11","73","4","5","3","1","0","0","1","0","0","14/1",,,,,,,,,
"2010","20070007","김주은","A1","16","49","8","16","11","39","2","43","8","5","10","4","0","0","0","1","0","14/1",,,,,,,,,
"2010","20070008","김형모","A1","17","52","19","37","6","48","6","60","2","4","5","9","0","0","1","1","0","14/1",,,,,,,,,
"2010","20070011","문영윤","S2","19","53","11","21","5","30","7","43","5","10","4","9","0","0","0","2","0","14/1",,,,,,,,,
"2010","20070012","박일영","B1","18","53","8","15","12","38","9","55","11","6","3","4","0","0","0","0","0","14/1",,,,,,,,,
"2010","20070013","송영진","A3","19","56","6","11","4","18","7","30","17","8","8","6","0","0","0","0","0","14/1",,,,,,,,,
"2010","20070014","송현희","A1","19","58","8","14","8","28","9","43","8","12","9","4","0","0","0","0","0","14/1",,,,,,,,,
"2010","20070015","유연종","A1","17","53","8","15","15","43","10","62","7","3","5","4","0","0","1","0","0","14/1",,,,,,,,,
"2010","20070017","이성운","B2","18","54","10","19","6","30","6","41","4","7","10","11","0","0","0","0","0","14/1",,,,,,,,,
"2010","20070018","이재일","A3","18","53","4","8","6","19","12","42","9","8","10","4","0","0","0","0","0","14/1",,,,,,,,,
"2010","20070019","이재태","A2","18","55","14","25","10","44","9","60","3","5","5","9","0","0","0","0","0","14/1",,,,,,,,,
"2010","20070020","전형진","A3","15","47","4","9","7","23","10","45","9","5","8","2","0","0","1","1","0","14/1",,,,,,,,,
"2010","20070021","정  승","S3","17","48","16","33","6","46","5","56","1","9","5","5","0","0","1","0","0","14/1",,,,,,,,,
